"id","title","description","state","product","parent_id","parent_ids","collection_id","tags","author_id","created_at","updated_at","url","tiene_descripcion","es_draft","potencialmente_obsoleto"
"12883261","Cómo consultar el informe de ventas por productos","nan","published","Desconocido","16749240","[16749240]","16749240","[]","9829033","1763568759","1769878585","https://universidad-postienda.loggro.com/es/articles/12883261-como-consultar-el-informe-de-ventas-por-productos","True","False","False"
"12883236","Que configuraciones se deben realizar para integrar POS Tienda con Loggro Pymes","nan","published","Desconocido","16749246","[16749246]","16749246","[]","9829033","1763568637","1769878584","https://universidad-postienda.loggro.com/es/articles/12883236-que-configuraciones-se-deben-realizar-para-integrar-pos-tienda-con-loggro-pymes","True","False","False"
"12816405","Novedades Loggro - Marzo 2024","Descubre las novedades de Loggro marzo 2024: Aprende cómo generar la información exógena 2023 en Loggro.","published","Pymes","16589078","[16589078]","16589078","[]","9829033","1762915652","1769878572","https://universidad-pymes.loggro.com/es/articles/12816405-novedades-loggro-marzo-2024","True","False","False"
"12816392","Cómo encontrar un documento generado desde el módulo de POS","Consulta y encuentra fácilmente facturas, pedidos, devoluciones y pagos generados en el módulo POS.","published","Pymes","16589080","[16589080]","16589080","[]","9829033","1762915587","1769878571","https://universidad-pymes.loggro.com/es/articles/12816392-como-encontrar-un-documento-generado-desde-el-modulo-de-pos","True","False","False"
"12816282","Cómo consultar los Documentos Soporte en el sistema (Enviados y No Enviados a la DIAN)","Consulta y descarga tus Documentos Soporte en el sistema, enviados o no a la DIAN, de forma rápida y sencilla.","published","Pymes","16589089","[16589089]","16589089","[]","9829033","1762915214","1769878569","https://universidad-pymes.loggro.com/es/articles/12816282-como-consultar-los-documentos-soporte-en-el-sistema-enviados-y-no-enviados-a-la-dian","True","False","False"
"12816159","Cómo definir los medios de pago en facturas electrónicas de contado y a crédito en Loggro","Configura correctamente los medios de pago en facturas electrónicas de contado y crédito en Loggro y cumple con los requisitos de la DIAN.","published","Pymes","16589081","[16589081]","16589081","[]","9829033","1762914944","1769878566","https://universidad-pymes.loggro.com/es/articles/12816159-como-definir-los-medios-de-pago-en-facturas-electronicas-de-contado-y-a-credito-en-loggro","True","False","False"
"12816112","Cómo generar una devolución en compras","Las devoluciones en compra permiten registrar la salida de mercancía si se da el caso que teniendo una factura de compra le entregues nuevamente los productos a tu proveedor.","published","Pymes","16589089","[16589089]","16589089","[]","9829033","1762914838","1769878564","https://universidad-pymes.loggro.com/es/articles/12816112-como-generar-una-devolucion-en-compras","True","False","False"
"12816093","Lo Nuevo Junio 2023","nan","draft","Pymes","16589078","[16589078]","16589078","[]","9829033","1762914794","1769878563","","True","True","False"
"12816013","¿Qué acciones puedes realizar con un ingreso de dinero en estado por aplicar?","Gestiona ingresos de dinero en estado por aplicar: imprime, genera anticipos, devuelve saldos o anula el documento fácilmente.","published","Pymes","16589085","[16589085]","16589085","[]","9829033","1762914617","1769878560","https://universidad-pymes.loggro.com/es/articles/12816013-que-acciones-puedes-realizar-con-un-ingreso-de-dinero-en-estado-por-aplicar","True","False","False"
"12816047","Cómo finalizar un inventario físico paso a paso","Finaliza inventarios físicos paso a paso, ajusta diferencias, analiza conteos y exporta resultados en Excel de forma clara y segura.","published","Pymes","16589096","[16589096]","16589096","[]","9829033","1762914695","1769878560","https://universidad-pymes.loggro.com/es/articles/12816047-como-finalizar-un-inventario-fisico-paso-a-paso","True","False","False"
"12815997","Novedades de Loggro – Enero 2025","Guía práctica de actualizaciones normativas y nuevas funcionalidades Enero 2025.","published","Pymes","16589078","[16589078]","16589078","[]","9829033","1762914582","1769878559","https://universidad-pymes.loggro.com/es/articles/12815997-novedades-de-loggro-enero-2025","True","False","False"
"12815920","Cómo verificar el cuadre de caja y consultar el historial de cuadres","Aprende cómo verificar el cuadre de caja y consultar el historial de cuadres para controlar saldos, movimientos y cierres de caja.","published","Pymes","16589080","[16589080]","16589080","[]","9829033","1762914288","1769878556","https://universidad-pymes.loggro.com/es/articles/12815920-como-verificar-el-cuadre-de-caja-y-consultar-el-historial-de-cuadres","True","False","False"
"12815911","Cómo crear categorías y subcategorías para organizar productos y servicios en Loggro","Aprende a crear y configurar categorías y subcategorías en Loggro para organizar productos, inventarios y ventas fácilmente.","published","Pymes","16589096","[16589096]","16589096","[]","9829033","1762914245","1769878555","https://universidad-pymes.loggro.com/es/articles/12815911-como-crear-categorias-y-subcategorias-para-organizar-productos-y-servicios-en-loggro","True","False","False"
"12815913","¿Cómo funcionan los filtros de consulta en la Relación de Transacciones POS?","Aprende a usar los filtros de la Relación de Transacciones POS para encontrar pedidos, facturas y pagos fácilmente.","published","Pymes","16589080","[16589080]","16589080","[]","9829033","1762914259","1769878555","https://universidad-pymes.loggro.com/es/articles/12815913-como-funcionan-los-filtros-de-consulta-en-la-relacion-de-transacciones-pos","True","False","False"
"12815904","Novedades de Loggro – Mayo 2024","Conoce las novedades de Loggro Mayo 2024: filtro de ventas, aplicación de ingresos anteriores y cálculo automático de impuestos saludables.","published","Pymes","16589078","[16589078]","16589078","[]","9829033","1762914210","1769878552","https://universidad-pymes.loggro.com/es/articles/12815904-novedades-de-loggro-mayo-2024","True","False","False"
"12815743","Estados de los documentos electrónicos en Loggro (Facturación Electrónica con Validación Previa)","Conoce los estados de la facturación electrónica en Loggro y qué hacer en cada paso de la validación DIAN.","published","Pymes","16589081","[16589081]","16589081","[]","9829033","1762913756","1769878544","https://universidad-pymes.loggro.com/es/articles/12815743-estados-de-los-documentos-electronicos-en-loggro-facturacion-electronica-con-validacion-previa","True","False","False"
"12815555","Cuál es la diferencia entre ítems inventariables, no inventariables y servicios en Loggro Pymes","Conoce las diferencias entre ítems inventariables, no inventariables y servicios en Loggro Pymes y aprende cuándo usar cada uno.","published","Pymes","16589096","[16589096]","16589096","[]","9829033","1762913310","1769878541","https://universidad-pymes.loggro.com/es/articles/12815555-cual-es-la-diferencia-entre-items-inventariables-no-inventariables-y-servicios-en-loggro-pymes","True","False","False"
"12815531","Cómo agrupar clientes en Loggro para aplicar configuraciones especiales","Agrupa clientes con características similares y optimiza tu gestión comercial aplicando condiciones comunes de forma rápida y sencilla.","published","Pymes","16589085","[16589085]","16589085","[]","9829033","1762913253","1769878540","https://universidad-pymes.loggro.com/es/articles/12815531-como-agrupar-clientes-en-loggro-para-aplicar-configuraciones-especiales","True","False","False"
"12815540","Cómo usar una firma electrónica propia en tus documentos de facturación electrónica","Usa tu propia firma electrónica en Loggro y aprende cómo activarla paso a paso para tus documentos de facturación electrónica.","published","Pymes","16589081","[16589081]","16589081","[]","9829033","1762913274","1769878540","https://universidad-pymes.loggro.com/es/articles/12815540-como-usar-una-firma-electronica-propia-en-tus-documentos-de-facturacion-electronica","True","False","False"
"12815514","Cómo consultar la lista de ítems (productos y servicios) en Loggro","Consulta la lista de ítems en Loggro: filtra productos y servicios, revisa precios, impuestos y stock fácilmente.","published","Pymes","16589096","[16589096]","16589096","[]","9829033","1762913217","1769878539","https://universidad-pymes.loggro.com/es/articles/12815514-como-consultar-la-lista-de-items-productos-y-servicios-en-loggro","True","False","False"
"12815426","Lo Nuevo Nómina - Noviembre 2023 -","nan","draft","Nomina","16582944","[16582944]","16582944","[]","9829033","1762912519","1769878538","","True","True","False"
"12815437","Novedades de Nómina – Agosto de 2025","Conoce las novedades de Nómina agosto 2025: cambios en aprendices, aportes, horas extras y nueva interfase contable.","published","Nomina","16582944","[16582944]","16582944","[]","9829033","1762912581","1769878538","https://universidad-nomina.loggro.com/es/articles/12815437-novedades-de-nomina-agosto-de-2025","True","False","False"
"12815340","Cómo generar la interfase contable según la integración con otros sistemas","Configura y exporta la interfase contable de nómina para integrarla con otros sistemas contables.","published","Nomina","16582950","[16582950]","16582950","[]","9829033","1762910779","1769878537","https://universidad-nomina.loggro.com/es/articles/12815340-como-generar-la-interfase-contable-segun-la-integracion-con-otros-sistemas","True","False","False"
"12815333","Cómo crear contactos o entidades relacionadas con la nómina en Loggro","Aprende a crear contactos y entidades relacionadas con la nómina en Loggro, paso a paso y de forma sencilla.","published","Nomina","16582956","[16582956]","16582956","[]","9829033","1762910731","1769878536","https://universidad-nomina.loggro.com/es/articles/12815333-como-crear-contactos-o-entidades-relacionadas-con-la-nomina-en-loggro","True","False","False"
"12815311","Guía Completa para Configurar y Empezar a usar Loggro Nómina","Configura Loggro Nómina paso a paso: aprende a iniciar, ajustar parámetros y crear empleados de forma fácil y rápida.","published","Nomina","16582958","[16582958]","16582958","[]","9829033","1762910585","1769878535","https://universidad-nomina.loggro.com/es/articles/12815311-guia-completa-para-configurar-y-empezar-a-usar-loggro-nomina","True","False","False"
"12815323","Cómo realizar la configuración inicial de Nómina Loggro - Planes completos","Aprende paso a paso cómo configurar tu sistema de Nómina Loggro por primera vez y dejar todo listo para iniciar la gestión de tu nómina.","published","Nomina","16582958","[16582958]","16582958","[]","9829033","1762910660","1769878535","https://universidad-nomina.loggro.com/es/articles/12815323-como-realizar-la-configuracion-inicial-de-nomina-loggro-planes-completos","True","False","False"
"12815282","Cómo crear y configurar roles y permisos en Nómina","Aprende a crear y configurar roles y permisos en Nómina para controlar el acceso de usuarios de forma segura y sencilla.","published","Nomina","16582950","[16582950]","16582950","[]","9829033","1762910448","1769878534","https://universidad-nomina.loggro.com/es/articles/12815282-como-crear-y-configurar-roles-y-permisos-en-nomina","True","False","False"
"12815266","Cómo descargar los documentos de Nómina electrónica transmitida a la DIAN","Aprende paso a paso cómo descargar los documentos electrónicos de cada nómina enviada a la DIAN desde Loggro, de forma clara y sencilla.","published","Nomina","16586465","[16586465]","16586465","[]","9829033","1762910307","1769878533","https://universidad-nomina.loggro.com/es/articles/12815266-como-descargar-los-documentos-de-nomina-electronica-transmitida-a-la-dian","True","False","False"
"12815267","Cómo consultar el porcentaje semestral de retención en la fuente de los empleados en Loggro","Consulta y gestiona fácilmente los porcentajes semestrales de retención en la fuente de tus empleados en la Nómina de Loggro.","published","Nomina","16582902","[16582902]","16582902","[]","9829033","1762910317","1769878533","https://universidad-nomina.loggro.com/es/articles/12815267-como-consultar-el-porcentaje-semestral-de-retencion-en-la-fuente-de-los-empleados-en-loggro","True","False","False"
"12815264","Cómo crear empleados de forma individual","Aprende a crear empleados en Loggro Nómina y configurar correctamente toda su información.","published","Nomina","16582950","[16582950]","16582950","[]","9829033","1762910295","1769878532","https://universidad-nomina.loggro.com/es/articles/12815264-como-crear-empleados-de-forma-individual","True","False","False"
"12815255","Consulta de Videos y Memorias para Configurar y Operar Nómina Lite","Accede a todos los videos y memorias que explican cómo configurar y usar Nómina Lite paso a paso.","published","Nomina","16586477","[16586477]","16586477","[]","9829033","1762910231","1769878531","https://universidad-nomina.loggro.com/es/articles/12815255-consulta-de-videos-y-memorias-para-configurar-y-operar-nomina-lite","True","False","False"
"12815241","Cómo crear centros en Loggro Nómina (Centros de costo)","Guía para crear Centros de costo en Loggro Nómina y organizar empleados por áreas.","published","Nomina","16582950","[16582950]","16582950","[]","9829033","1762910112","1769878530","https://universidad-nomina.loggro.com/es/articles/12815241-como-crear-centros-en-loggro-nomina-centros-de-costo","True","False","False"
"12815252","Cómo consultar los días disponibles de vacaciones de un empleado en Loggro","Consulta fácilmente los días de vacaciones disponibles de tus empleados en Loggro y gestiona su saldo de forma clara y organizada.","published","Nomina","16586498","[16586498]","16586498","[]","9829033","1762910218","1769878530","https://universidad-nomina.loggro.com/es/articles/12815252-como-consultar-los-dias-disponibles-de-vacaciones-de-un-empleado-en-loggro","True","False","False"
"12815234","Cómo consultar y exportar el reporte de aumentos de salario en Nómina PLUS 100+","Consulta y exporta fácilmente el reporte de aumentos salariales en Nómina PLUS 100+ para controlar cambios y auditorías.","published","Nomina","16586482","[16586482]","16586482","[]","9829033","1762910065","1769878529","https://universidad-nomina.loggro.com/es/articles/12815234-como-consultar-y-exportar-el-reporte-de-aumentos-de-salario-en-nomina-plus-100","True","False","False"
"12815229","Cómo verificar el total de aportes por entidad en Nómina Loggro","Consulta fácilmente el total de aportes por entidad en Nómina Loggro y valida valores y empleados por periodo.","published","Nomina","16586437","[16586437]","16586437","[]","9829033","1762910033","1769878528","https://universidad-nomina.loggro.com/es/articles/12815229-como-verificar-el-total-de-aportes-por-entidad-en-nomina-loggro","True","False","False"
"12815233","Cómo crear conceptos de nómina personalizados en Loggro Nómina","Guía para crear conceptos de nómina personalizados en Loggro Nómina paso a paso.","published","Nomina","16582950","[16582950]","16582950","[]","9829033","1762910059","1769878528","https://universidad-nomina.loggro.com/es/articles/12815233-como-crear-conceptos-de-nomina-personalizados-en-loggro-nomina","True","False","False"
"12815212","Cómo configurar tu sistema en Loggro para iniciar con Nómina Lite","Configuración paso a paso de Loggro Nómina Lite para iniciar la transmisión de Nómina Electrónica.","published","Nomina","16586477","[16586477]","16586477","[]","9829033","1762909917","1769878527","https://universidad-nomina.loggro.com/es/articles/12815212-como-configurar-tu-sistema-en-loggro-para-iniciar-con-nomina-lite","True","False","False"
"12786294","Cómo consultar el Set Competitivo de tu hotel en el PMS","Guía rápida para consultar el Set Competitivo en tu PMS y comparar tarifas, calificaciones y servicios de tu hotel frente a la competencia.","draft","Desconocido","16525351","[16525351]","16525351","[]","9829033","1762563942","1769878526","","True","True","False"
"12786292","Cómo cargar consumos a una reserva","Guía para agregar consumos extras a una reserva de forma fácil y rápida.","published","Alojamientos","16525405","[16525405]","16525405","[]","9829033","1762563932","1769878525","https://universidad-alojamientos.loggro.com/es/articles/12786292-como-cargar-consumos-a-una-reserva","True","False","False"
"12786286","Cómo crear un producto o servicio en el sistema","Crea y configura productos o servicios adicionales para vender dentro de tus reservas.","published","Alojamientos","16525351","[16525351]","16525351","[]","9829033","1762563887","1769878524","https://universidad-alojamientos.loggro.com/es/articles/12786286-como-crear-un-producto-o-servicio-en-el-sistema","True","False","False"
"12786273","Reservas con pago anticipado en Ayenda","Gestiona reservas pagas provenientes de Ayenda y OTAs.","published","Alojamientos","16525380","[16525380]","16525380","[]","9829033","1762563808","1769878523","https://universidad-alojamientos.loggro.com/es/articles/12786273-reservas-con-pago-anticipado-en-ayenda","True","False","False"
"12786265","Cómo configurar tus habitaciones en el PMS","Configura, ordena y gestiona tus habitaciones fácilmente desde el PMS.","published","Alojamientos","16525351","[16525351]","16525351","[]","9829033","1762563773","1769878521","https://universidad-alojamientos.loggro.com/es/articles/12786265-como-configurar-tus-habitaciones-en-el-pms","True","False","False"
"12922357","Conoce el módulo de Productos en la aplicación móvil de POS Tienda","Explora y gestiona productos, categorías, promociones e inventario en POS Tienda móvil.","published","Desconocido","","[16749253]","16749253","[]","9829033","1764015278","1769878513","https://universidad-postienda.loggro.com/es/articles/12922357-conoce-el-modulo-de-productos-en-la-aplicacion-movil-de-pos-tienda","True","False","False"
"12883345","Cómo consultar los créditos que tienen los clientes","nan","published","Desconocido","16749240","[16749240]","16749240","[]","9829033","1763569218","1769878510","https://universidad-postienda.loggro.com/es/articles/12883345-como-consultar-los-creditos-que-tienen-los-clientes","True","False","False"
"12883337","Cómo acceder a la aplicación móvil POS Tienda","Loggro POS Tienda cuenta con una aplicación móvil que puedes descargar directamente desde la Play Store o App Store.","published","Desconocido","16749253","[16749253]","16749253","[]","9829033","1763569176","1769878509","https://universidad-postienda.loggro.com/es/articles/12883337-como-acceder-a-la-aplicacion-movil-pos-tienda","True","False","False"
"12883273","Como crear, editar y/o eliminar un impuesto","nan","published","Desconocido","16749240","[16749240]","16749240","[]","9829033","1763568831","1769878508","https://universidad-postienda.loggro.com/es/articles/12883273-como-crear-editar-y-o-eliminar-un-impuesto","True","False","False"
"12883268","Cómo consultar el informe de compras de inventario","Este reporte es muy importante, ya que te permite conocer cuánto se ha invertido en el inventario del negocio.","published","Desconocido","16749240","[16749240]","16749240","[]","9829033","1763568808","1769878507","https://universidad-postienda.loggro.com/es/articles/12883268-como-consultar-el-informe-de-compras-de-inventario","True","False","False"
"12831928","Cómo consultar empleados desvinculados en Loggro","Consulta empleados desvinculados en Loggro y gestiona historial, certificados y procesos de revinculación fácilmente.","published","Nomina","","[16586458]","16586458","[]","9829033","1763047342","1769878489","https://universidad-nomina.loggro.com/es/articles/12831928-como-consultar-empleados-desvinculados-en-loggro","True","False","False"
"12833561","Cómo importar ingresos de dinero en el sistema","Aprende a importar ingresos de dinero desde Excel, registrar pagos de clientes y aplicar abonos a facturas fácilmente.","published","Pymes","","[16589085]","16589085","[]","9829033","1763058592","1769878489","https://universidad-pymes.loggro.com/es/articles/12833561-como-importar-ingresos-de-dinero-en-el-sistema","True","False","False"
"12831801","Dashboard (Tablero de control) en Loggro Pymes","Dashboard de Loggro Pymes: consulta tu plan activo y analiza ventas mensuales y anuales desde un tablero claro y fácil de usar.","published","Pymes","","[16587263]","16587263","[]","9829033","1763046097","1769878488","https://universidad-pymes.loggro.com/es/articles/12831801-dashboard-tablero-de-control-en-loggro-pymes","True","False","False"
"12816573","Alianza Loggro – Sempli: cómo consultar créditos preaprobados para tu empresa","Consulta si tu empresa tiene un crédito preaprobado con Sempli desde Loggro y conoce dónde verlo paso a paso.","published","Pymes","16587263","[16587263]","16587263","[]","9829033","1762916158","1769878487","https://universidad-pymes.loggro.com/es/articles/12816573-alianza-loggro-sempli-como-consultar-creditos-preaprobados-para-tu-empresa","True","False","False"
"12816502","Cómo identificar ítems agotados o próximos a agotarse en el inventario","Consulta fácilmente ítems agotados o por agotarse y calcula cantidades a pedir según ventas y días de reposición.","published","Pymes","16589096","[16589096]","16589096","[]","9829033","1762915907","1769878483","https://universidad-pymes.loggro.com/es/articles/12816502-como-identificar-items-agotados-o-proximos-a-agotarse-en-el-inventario","True","False","False"
"12816442","Cómo imprimir o enviar por correo una cotización","Aprende a imprimir o enviar por correo electrónico una cotización de forma rápida y sencilla desde el sistema, paso a paso.","published","Pymes","16589085","[16589085]","16589085","[]","9829033","1762915773","1769878481","https://universidad-pymes.loggro.com/es/articles/12816442-como-imprimir-o-enviar-por-correo-una-cotizacion","True","False","False"
"12816439","Cómo generar una factura de venta a partir de una cotización en Loggro","Convierte fácilmente una cotización en factura de venta en Loggro con esta guía paso a paso, clara y rápida para administradores.","published","Pymes","16589085","[16589085]","16589085","[]","9829033","1762915752","1769878480","https://universidad-pymes.loggro.com/es/articles/12816439-como-generar-una-factura-de-venta-a-partir-de-una-cotizacion-en-loggro","True","False","False"
"12816434","¿Cómo usar los filtros de consulta en Compras en Loggro?","Aprende a usar los filtros de compras en Loggro para consultar facturas, devoluciones, notas crédito y egresos fácilmente.","published","Pymes","16589089","[16589089]","16589089","[]","9829033","1762915719","1769878479","https://universidad-pymes.loggro.com/es/articles/12816434-como-usar-los-filtros-de-consulta-en-compras-en-loggro","True","False","False"
"12816435","Cómo generar una factura de venta en Loggro (tradicional y electrónica)","Aprende a generar facturas de venta tradicionales y electrónicas en Loggro, paso a paso y sin complicaciones.","published","Pymes","16589085","[16589085]","16589085","[]","9829033","1762915731","1769878479","https://universidad-pymes.loggro.com/es/articles/12816435-como-generar-una-factura-de-venta-en-loggro-tradicional-y-electronica","True","False","False"
"12816396","Cómo registrar el pago de una factura de compra","Guía paso a paso para registrar el pago de una factura de compra en Loggro, incluyendo pagos parciales, retenciones y comprobantes.","published","Pymes","16589089","[16589089]","16589089","[]","9829033","1762915611","1769878477","https://universidad-pymes.loggro.com/es/articles/12816396-como-registrar-el-pago-de-una-factura-de-compra","True","False","False"
"12816398","Cómo indicar Icoterms en la factura de venta electrónica","Aprende cómo seleccionar el Incoterm correcto en tu Factura de Venta Electrónica para operaciones internacionales en Loggro.","published","Pymes","16589081","[16589081]","16589081","[]","9829033","1762915618","1769878477","https://universidad-pymes.loggro.com/es/articles/12816398-como-indicar-icoterms-en-la-factura-de-venta-electronica","True","False","False"
"12816357","Cómo consultar y gestionar las plantillas de facturación recurrente","Consulta y gestiona fácilmente tus plantillas de facturación recurrente, conoce sus estados y controla la generación automática de facturas.","published","Pymes","16589085","[16589085]","16589085","[]","9829033","1762915502","1769878475","https://universidad-pymes.loggro.com/es/articles/12816357-como-consultar-y-gestionar-las-plantillas-de-facturacion-recurrente","True","False","False"
"12816393","Cómo descargar el AttachedDocument en la Facturación Electrónica","Si manejas Facturación Electrónica con Loggro, tienes la posibilidad de descargar fácilmente aquellos documentos que ya fueron notificados a la DIAN.","published","Pymes","16589081","[16589081]","16589081","[]","9829033","1762915591","1769878476","https://universidad-pymes.loggro.com/es/articles/12816393-como-descargar-el-attacheddocument-en-la-facturacion-electronica","True","False","False"
"12816333","Cómo consultar el informe diario de ventas (Comprobante diario de ventas)","Consulta y entiende el Informe Diario de Ventas del POS, requisito DIAN para controlar ventas, impuestos y facturación diaria.","published","Pymes","16589080","[16589080]","16589080","[]","9829033","1762915373","1769878475","https://universidad-pymes.loggro.com/es/articles/12816333-como-consultar-el-informe-diario-de-ventas-comprobante-diario-de-ventas","True","False","False"
"12816183","Cómo editar una cotización finalizada en Loggro","Edita cotizaciones finalizadas en Loggro de forma rápida: qué puedes modificar, pasos clave y cómo guardar o facturar.","published","Pymes","16589085","[16589085]","16589085","[]","9829033","1762914996","1769878473","https://universidad-pymes.loggro.com/es/articles/12816183-como-editar-una-cotizacion-finalizada-en-loggro","True","False","False"
"12816244","Lo Nuevo Diciembre 2023","nan","draft","Pymes","16589078","[16589078]","16589078","[]","9829033","1762915131","1769878473","","True","True","False"
"12816029","Cómo importar notas crédito de compras en Loggro (guía paso a paso)","Importa notas crédito de compras en Loggro fácilmente usando Excel. Guía paso a paso para cargar registros masivos sin errores.","published","Pymes","16589089","[16589089]","16589089","[]","9829033","1762914652","1769878471","https://universidad-pymes.loggro.com/es/articles/12816029-como-importar-notas-credito-de-compras-en-loggro-guia-paso-a-paso","True","False","False"
"12816016","Cómo importar otras salidas de inventario en Loggro","Importa otras salidas de inventario en Loggro paso a paso usando Excel. Guía clara para ajustes masivos y control de stock.","published","Pymes","16589096","[16589096]","16589096","[]","9829033","1762914625","1769878469","https://universidad-pymes.loggro.com/es/articles/12816016-como-importar-otras-salidas-de-inventario-en-loggro","True","False","False"
"12815934","Cómo consultar y gestionar documentos de Facturación Electrónica","Consulta, gestiona y entiende el estado de tus documentos de facturación electrónica ante la DIAN y tus clientes paso a paso.","published","Pymes","16589081","[16589081]","16589081","[]","9829033","1762914362","1769878468","https://universidad-pymes.loggro.com/es/articles/12815934-como-consultar-y-gestionar-documentos-de-facturacion-electronica","True","False","False"
"12816011","Cómo anular una factura de venta POS en Loggro (Guía paso a paso)","Anula facturas de venta POS en Loggro de forma correcta, conoce los requisitos, pasos y efectos del proceso en el sistema.","published","Pymes","16589080","[16589080]","16589080","[]","9829033","1762914611","1769878468","https://universidad-pymes.loggro.com/es/articles/12816011-como-anular-una-factura-de-venta-pos-en-loggro-guia-paso-a-paso","True","False","False"
"12815777","Cómo enviar una factura de venta por correo electrónico en Loggro","Envía facturas POS, tradicionales y electrónicas por correo en Loggro de forma rápida y sencilla con esta guía paso a paso.","published","Pymes","16589080","[16589080]","16589080","[]","9829033","1762913848","1769878464","https://universidad-pymes.loggro.com/es/articles/12815777-como-enviar-una-factura-de-venta-por-correo-electronico-en-loggro","True","False","False"
"12815817","Novedades de Octubre 2024 en Loggro","Descubre lo nuevo octubre: Configuración del Impuesto Nacional al Consumo (ICO) y asociación de anticipos en facturación electrónica","published","Pymes","16589078","[16589078]","16589078","[]","9829033","1762913939","1769878464","https://universidad-pymes.loggro.com/es/articles/12815817-novedades-de-octubre-2024-en-loggro","True","False","False"
"12815657","Cómo registrar el pago de una tarjeta de crédito en Loggro Pymes (guía paso a paso)","Aprende cómo registrar correctamente el pago de una tarjeta de crédito creada en Loggro Pymes, para llevar un control claro y ordenado de tus egresos y salidas de dinero.","published","Pymes","16589089","[16589089]","16589089","[]","9829033","1762913544","1769878462","https://universidad-pymes.loggro.com/es/articles/12815657-como-registrar-el-pago-de-una-tarjeta-de-credito-en-loggro-pymes-guia-paso-a-paso","True","False","False"
"12815576","Cómo crear ítems con atributos en el inventario","Aprende cómo crear ítems con atributos en tu inventario y gestiona fácilmente variantes como color o talla paso a paso.","published","Pymes","16589096","[16589096]","16589096","[]","9829033","1762913359","1769878461","https://universidad-pymes.loggro.com/es/articles/12815576-como-crear-items-con-atributos-en-el-inventario","True","False","False"
"12815567","Cómo iniciar un inventario físico en Loggro","Aprende cómo iniciar un inventario físico en Loggro, registrar conteos y evitar errores en la gestión de inventarios.","published","Pymes","16589096","[16589096]","16589096","[]","9829033","1762913342","1769878460","https://universidad-pymes.loggro.com/es/articles/12815567-como-iniciar-un-inventario-fisico-en-loggro","True","False","False"
"12815493","Cómo asociar anticipos de clientes a una Factura Electrónica en Loggro","Aprende cómo asociar anticipos de clientes a tus facturas electrónicas en Loggro y enviar esta información correctamente a la DIAN.","published","Pymes","16589081","[16589081]","16589081","[]","9829033","1762913167","1769878459","https://universidad-pymes.loggro.com/es/articles/12815493-como-asociar-anticipos-de-clientes-a-una-factura-electronica-en-loggro","True","False","False"
"12815308","Cómo consultar y exportar las novedades asociadas a un empleado","Consulta y exporta las novedades pagadas y pendientes de un empleado de forma rápida, clara y paso a paso desde el sistema.","published","Nomina","16586498","[16586498]","16586498","[]","9829033","1762910557","1769878458","https://universidad-nomina.loggro.com/es/articles/12815308-como-consultar-y-exportar-las-novedades-asociadas-a-un-empleado","True","False","False"
"12815272","Cómo gestionar colaboradores externos en la Nómina de Loggro","Registra, consulta y gestiona colaboradores externos en Loggro de forma clara y sencilla.","published","Nomina","16586482","[16586482]","16586482","[]","9829033","1762910345","1769878456","https://universidad-nomina.loggro.com/es/articles/12815272-como-gestionar-colaboradores-externos-en-la-nomina-de-loggro","True","False","False"
"12815279","Cómo generar la distribución de la contabilización en la Nómina de Loggro","Aprende a activar y configurar la distribución automática de costos y gastos de nómina por centros y áreas en Loggro Nómina PLUS 100+.","published","Nomina","16586482","[16586482]","16586482","[]","9829033","1762910420","1769878456","https://universidad-nomina.loggro.com/es/articles/12815279-como-generar-la-distribucion-de-la-contabilizacion-en-la-nomina-de-loggro","True","False","False"
"12815257","¿Cómo cambiar tu plan de Nómina Lite a un plan superior en Loggro?","Aprende cómo cambiar tu plan de Nómina Lite a un plan superior en Loggro y accede a más funciones de pago de nómina.","published","Nomina","16586484","[16586484]","16586484","[]","9829033","1762910245","1769878455","https://universidad-nomina.loggro.com/es/articles/12815257-como-cambiar-tu-plan-de-nomina-lite-a-un-plan-superior-en-loggro","True","False","False"
"12815214","Cómo crear nuevos usuarios con acceso a Loggro Nómina","Guía para crear nuevos usuarios y otorgar acceso en Loggro Nómina.","published","Nomina","16582950","[16582950]","16582950","[]","9829033","1762909941","1769878454","https://universidad-nomina.loggro.com/es/articles/12815214-como-crear-nuevos-usuarios-con-acceso-a-loggro-nomina","True","False","False"
"12815215","Cómo generar el formato 2276 de la DIAN a partir de los Certificados de Ingresos y Retenciones","Aprende cómo generar el Formato 2276 de la DIAN paso a paso usando los Certificados de Ingresos y Retenciones.","published","Nomina","16586498","[16586498]","16586498","[]","9829033","1762909947","1769878454","https://universidad-nomina.loggro.com/es/articles/12815215-como-generar-el-formato-2276-de-la-dian-a-partir-de-los-certificados-de-ingresos-y-retenciones","True","False","False"
"12815198","Gestión de Grupos de Pago en Nómina","Aprende a crear, asignar y utilizar grupos de pago para organizar tus procesos de nómina de forma eficiente.","published","Nomina","16586482","[16586482]","16586482","[]","9829033","1762909836","1769878453","https://universidad-nomina.loggro.com/es/articles/12815198-gestion-de-grupos-de-pago-en-nomina","True","False","False"
"12786329","Cómo configurar las políticas del hotel en el PMS","Configura y muestra tus políticas del hotel para comunicar reglas y condiciones con claridad.","published","Alojamientos","16525351","[16525351]","16525351","[]","9829033","1762564207","1769878452","https://universidad-alojamientos.loggro.com/es/articles/12786329-como-configurar-las-politicas-del-hotel-en-el-pms","True","False","False"
